"claim_id","accident_date","transaction_date","payment_amount"
8927,2021-09-23,"2022-04-04",12038.66
9357,2021-10-05,"2022-04-04",63191.43
9758,2021-11-29,"2022-04-04",49926.16
9770,2021-09-13,"2022-04-04",3727.83
10594,2022-02-25,"2022-04-04",1833.32
11145,2022-01-02,"2022-04-04",2732.31
12009,2022-02-22,"2022-04-04",9329.9
9275,2021-11-09,"2022-04-05",24538.89
10852,2022-01-18,"2022-04-05",326.64
10854,2022-03-01,"2022-04-05",12117.1
11426,2022-01-20,"2022-04-05",54697.8
9459,2021-11-06,"2022-04-06",71714.32
9548,2021-04-19,"2022-04-06",1301.29
9621,2021-07-18,"2022-04-06",5616.31
9819,2021-10-25,"2022-04-06",311.26
9841,2021-05-10,"2022-04-06",777.21
9933,2021-07-31,"2022-04-06",4356.94
10127,2021-12-05,"2022-04-06",1316.07
10919,2022-02-23,"2022-04-06",1222.1
11260,2022-03-09,"2022-04-06",37548.74
7464,2020-06-03,"2022-04-07",47815.64
8245,2020-01-24,"2022-04-07",5125.71
8653,2021-12-27,"2022-04-07",0
8900,2021-07-27,"2022-04-07",1567.15
9316,2021-10-19,"2022-04-07",785.09
9351,2021-09-14,"2022-04-07",563.44
9706,2021-12-11,"2022-04-07",56356.44
10993,2022-01-19,"2022-04-07",546.42
11510,2022-03-11,"2022-04-07",0
6783,2020-06-28,"2022-04-08",459.74
8578,2021-01-31,"2022-04-08",927.91
8993,2021-09-08,"2022-04-08",2359.17
9562,2021-07-24,"2022-04-08",2858.09
9826,2021-07-29,"2022-04-08",977.23
10098,2021-09-08,"2022-04-08",366.06
10127,2021-12-05,"2022-04-08",2194.14
10704,2022-01-14,"2022-04-08",34.22
10711,2022-03-30,"2022-04-08",261.43
11329,2022-03-03,"2022-04-08",1615.91
11558,2022-03-02,"2022-04-08",3997.29
12210,2022-03-06,"2022-04-08",4.88
7830,2020-07-07,"2022-04-09",180.51
8313,2021-11-25,"2022-04-09",1781.41
8429,2021-12-01,"2022-04-09",37292.35
8653,2021-12-27,"2022-04-09",15898.6
8802,2021-12-17,"2022-04-09",34462.88
8832,2021-02-13,"2022-04-09",395.35
9162,2021-12-25,"2022-04-09",0
9318,2021-05-10,"2022-04-09",2403.06
9455,2021-02-14,"2022-04-09",9207.33
9572,2021-12-21,"2022-04-09",3924.53
9609,2021-11-21,"2022-04-09",20519.95
9846,2021-12-20,"2022-04-09",14927.12
9866,2021-12-21,"2022-04-09",5931.53
9931,2021-07-19,"2022-04-09",16307.63
10058,2021-12-25,"2022-04-09",9662.18
10183,2022-01-23,"2022-04-09",3534
10356,2022-01-01,"2022-04-09",0
11407,2022-02-19,"2022-04-09",6861.57
11654,2022-03-15,"2022-04-09",3176.03
11938,2022-01-04,"2022-04-09",9994.86
7149,2020-12-04,"2022-04-10",1483.2
9135,2021-11-12,"2022-04-10",2343.13
9931,2021-07-19,"2022-04-10",20515.41
10074,2021-09-15,"2022-04-10",0
10082,2021-10-29,"2022-04-10",1728.2
11393,2022-01-11,"2022-04-10",124299.37
11447,2022-03-25,"2022-04-10",-535.43
11795,2022-02-06,"2022-04-10",706.68
7975,2020-12-14,"2022-04-11",5282.42
8742,2021-07-08,"2022-04-11",358.46
8817,2021-07-27,"2022-04-11",633.98
9315,2021-03-10,"2022-04-11",-493.38
9351,2021-09-14,"2022-04-11",795.72
9391,2021-05-20,"2022-04-11",504.23
9637,2021-12-21,"2022-04-11",8347.61
9957,2021-06-11,"2022-04-11",337.98
10176,2022-02-11,"2022-04-11",608.9
10797,2022-02-27,"2022-04-11",10579.61
8451,2021-10-07,"2022-04-12",34.48
9599,2021-03-02,"2022-04-12",7052.62
9989,2021-11-11,"2022-04-12",463.69
10107,2021-07-18,"2022-04-12",0
10580,2022-01-25,"2022-04-12",0
11347,2022-02-06,"2022-04-12",6389.44
7705,2020-09-08,"2022-04-13",540.75
8338,2021-12-16,"2022-04-13",2196.53
8464,2021-12-24,"2022-04-13",3162.59
8496,2021-08-31,"2022-04-13",3244.23
8811,2021-09-06,"2022-04-13",2189.68
9055,2021-12-25,"2022-04-13",3963.69
9233,2021-08-09,"2022-04-13",683.81
9338,2021-05-09,"2022-04-13",5022.61
9494,2021-12-12,"2022-04-13",7059.25
9646,2021-08-16,"2022-04-13",1018.51
9684,2021-10-15,"2022-04-13",4296.76
11504,2022-04-04,"2022-04-13",1636.17
12204,2022-01-10,"2022-04-13",4275.43
9151,2021-11-20,"2022-04-14",8351.88
9808,2021-04-23,"2022-04-14",0.94
9941,2021-06-28,"2022-04-14",1420.66
10201,2022-02-24,"2022-04-14",57274.49
10929,2022-02-19,"2022-04-14",85.82
11522,2022-02-07,"2022-04-14",406.48
7494,2020-04-08,"2022-04-15",902.07
8526,2021-10-14,"2022-04-15",3014.56
8617,2021-04-30,"2022-04-15",3197.79
8930,2021-12-10,"2022-04-15",7725.68
9810,2021-05-20,"2022-04-15",5172.97
9930,2021-11-01,"2022-04-15",0
10063,2021-11-14,"2022-04-15",5225.65
10403,2022-03-03,"2022-04-15",612.76
10927,2022-03-08,"2022-04-15",-435
10993,2022-01-19,"2022-04-15",164.69
11684,2022-03-10,"2022-04-15",189295.89
12129,2022-03-26,"2022-04-15",59.62
9146,2021-12-19,"2022-04-16",157479.94
9228,2021-03-19,"2022-04-16",11912.68
9427,2021-10-21,"2022-04-16",22232.62
10659,2022-02-28,"2022-04-16",799.04
10726,2022-02-05,"2022-04-16",2283.28
11498,2022-03-09,"2022-04-16",229.25
11564,2022-03-18,"2022-04-16",471.06
11761,2022-03-12,"2022-04-16",12316.64
11974,2022-03-25,"2022-04-16",4234.36
8290,2021-10-27,"2022-04-17",2325.78
8424,2021-12-24,"2022-04-17",5557.32
9502,2021-08-22,"2022-04-17",582.52
10585,2022-03-09,"2022-04-17",40370.18
10603,2022-02-04,"2022-04-17",2635.33
11041,2022-01-14,"2022-04-17",127.89
11326,2022-03-03,"2022-04-17",4339.98
11426,2022-01-20,"2022-04-17",80919.99
8458,2021-09-30,"2022-04-18",7550.5
9042,2021-11-10,"2022-04-18",399.59
9163,2021-10-28,"2022-04-18",3351.59
9220,2021-11-17,"2022-04-18",4169.17
9238,2021-12-15,"2022-04-18",5.44
9284,2021-05-21,"2022-04-18",14492.15
9984,2021-12-26,"2022-04-18",181.4
10562,2022-01-10,"2022-04-18",9735.09
10884,2022-02-22,"2022-04-18",614.27
11041,2022-01-14,"2022-04-18",5259.82
12212,2022-03-22,"2022-04-18",1460.54
6663,2020-11-22,"2022-04-19",1093.62
7466,2020-11-12,"2022-04-19",1415.12
8694,2021-09-18,"2022-04-19",1384.36
8700,2021-08-29,"2022-04-19",1456.17
9563,2021-10-21,"2022-04-19",11856.66
9602,2021-09-10,"2022-04-19",271.13
9835,2021-11-07,"2022-04-19",2135.72
6454,2020-04-20,"2022-04-20",0
7658,2020-10-17,"2022-04-20",1123
8335,2021-07-03,"2022-04-20",1732.27
9706,2021-12-11,"2022-04-20",5410.49
10341,2022-02-03,"2022-04-20",17768.87
10623,2022-01-11,"2022-04-20",1555
11367,2022-02-09,"2022-04-20",1184.78
11879,2022-03-18,"2022-04-20",1744.98
7604,2020-06-25,"2022-04-21",601.06
9021,2021-09-15,"2022-04-21",4987.15
9224,2021-11-04,"2022-04-21",1591.55
9328,2021-10-17,"2022-04-21",147.08
9808,2021-04-23,"2022-04-21",30.34
9924,2021-09-23,"2022-04-21",2426.96
9950,2021-04-10,"2022-04-21",2645.33
9991,2021-09-15,"2022-04-21",1111.28
10004,2021-07-05,"2022-04-21",755.65
11023,2022-03-14,"2022-04-21",26914.48
11071,2022-01-26,"2022-04-21",3533.16
11776,2022-02-25,"2022-04-21",2392.38
11783,2022-02-21,"2022-04-21",20134.75
8325,2021-10-21,"2022-04-22",300.18
9380,2021-09-15,"2022-04-22",296.18
10550,2022-02-18,"2022-04-22",6042.03
11544,2022-01-06,"2022-04-22",61413.99
12163,2022-01-10,"2022-04-22",161.37
7169,2020-03-27,"2022-04-23",-601.25
8407,2021-09-22,"2022-04-23",13078.19
8721,2021-09-23,"2022-04-23",5398.67
9151,2021-11-20,"2022-04-23",1713.7
9342,2021-04-14,"2022-04-23",294.59
9614,2021-10-13,"2022-04-23",24001.49
9680,2021-10-16,"2022-04-23",5289.96
10417,2022-03-15,"2022-04-23",17942.66
10529,2022-01-18,"2022-04-23",685.22
11170,2022-02-20,"2022-04-23",169641.38
11504,2022-04-04,"2022-04-23",13019.83
8273,2021-01-28,"2022-04-24",0
8563,2021-12-07,"2022-04-24",15029.79
8890,2021-10-10,"2022-04-24",939.3
9472,2021-12-31,"2022-04-24",4074.94
9529,2021-08-20,"2022-04-24",690.92
9714,2021-10-01,"2022-04-24",349.65
10027,2021-12-02,"2022-04-24",5555.21
10452,2022-01-01,"2022-04-24",2398.79
10681,2022-04-07,"2022-04-24",3453.85
11765,2022-01-12,"2022-04-24",221939.61
11999,2022-02-28,"2022-04-24",84614.24
8656,2021-08-18,"2022-04-25",1339.26
8919,2021-12-14,"2022-04-25",1046.51
9188,2021-09-13,"2022-04-25",4734.64
9229,2021-03-24,"2022-04-25",4320.61
9266,2021-09-11,"2022-04-25",-482.66
9336,2021-07-21,"2022-04-25",52.74
9766,2021-10-17,"2022-04-25",24051.32
10004,2021-07-05,"2022-04-25",854.69
10155,2022-02-24,"2022-04-25",18672.91
10774,2022-01-10,"2022-04-25",2202.15
10894,2022-01-08,"2022-04-25",1069.7
11108,2022-01-22,"2022-04-25",126.1
8378,2021-09-19,"2022-04-26",83.6
8697,2021-10-07,"2022-04-26",30368.35
8933,2021-09-26,"2022-04-26",198.9
9189,2021-12-24,"2022-04-26",0
9389,2021-12-15,"2022-04-26",108.5
10431,2022-02-10,"2022-04-26",3.84
11007,2022-04-03,"2022-04-26",29401.87
8052,2020-11-23,"2022-04-27",288.61
8280,2021-08-04,"2022-04-27",487.05
9413,2021-05-08,"2022-04-27",21632.21
10762,2022-01-31,"2022-04-27",17255.76
8534,2021-10-21,"2022-04-28",2540.06
8666,2021-10-21,"2022-04-28",4474.83
9197,2021-01-21,"2022-04-28",2288.51
9860,2021-12-13,"2022-04-28",5784.23
11076,2022-02-02,"2022-04-28",8286.71
12163,2022-01-10,"2022-04-28",1135.19
7109,2020-01-28,"2022-04-29",768.35
7878,2020-08-13,"2022-04-29",2268.86
8478,2021-11-18,"2022-04-29",0
9233,2021-08-09,"2022-04-29",1469.96
9640,2021-12-18,"2022-04-29",10588.68
9776,2021-10-06,"2022-04-29",-370.17
10211,2022-03-04,"2022-04-29",2785.94
10476,2022-01-21,"2022-04-29",869.53
10614,2022-01-26,"2022-04-29",-657.7
11769,2022-02-20,"2022-04-29",1053.49
12014,2022-01-14,"2022-04-29",3475.28
12028,2022-02-02,"2022-04-29",13314.63
12104,2022-02-04,"2022-04-29",3545.81
12136,2022-02-28,"2022-04-29",637.19
6643,2020-09-29,"2022-04-30",268.34
7594,2020-06-18,"2022-04-30",3028.17
8642,2021-09-29,"2022-04-30",1569.81
9989,2021-11-11,"2022-04-30",1394.6
10076,2021-10-17,"2022-04-30",224.17
10500,2022-02-03,"2022-04-30",2429.25
11175,2022-01-29,"2022-04-30",8487.69
11433,2022-03-09,"2022-04-30",1414
11779,2022-04-13,"2022-04-30",6088.07
11947,2022-01-26,"2022-04-30",29140.71
12110,2022-03-06,"2022-04-30",36030.42
7494,2020-04-08,"2022-05-01",1483.81
8385,2021-12-09,"2022-05-01",0
9197,2021-01-21,"2022-05-01",335.85
9691,2021-12-01,"2022-05-01",310.29
9871,2021-06-14,"2022-05-01",824.78
9980,2021-12-24,"2022-05-01",90212.26
10133,2021-04-01,"2022-05-01",3699.69
10776,2022-03-04,"2022-05-01",3997.89
5004,2019-07-14,"2022-05-02",1859.36
7739,2020-10-24,"2022-05-02",49169.85
8355,2021-08-18,"2022-05-02",83.5
8955,2021-04-03,"2022-05-02",5420.35
9101,2021-07-20,"2022-05-02",4399.74
9328,2021-10-17,"2022-05-02",348.21
9580,2021-07-11,"2022-05-02",12494.73
9753,2021-07-03,"2022-05-02",1370.13
10589,2022-04-01,"2022-05-02",19879.1
10982,2022-01-27,"2022-05-02",3500.57
11536,2022-01-11,"2022-05-02",557.81
11546,2022-01-20,"2022-05-02",416.08
11726,2022-02-04,"2022-05-02",346.19
11980,2022-03-26,"2022-05-02",1511.72
8429,2021-12-01,"2022-05-03",1537.03
8450,2021-09-07,"2022-05-03",9395.38
9000,2021-07-24,"2022-05-03",6580.65
10364,2022-02-04,"2022-05-03",2821.4
11078,2022-04-08,"2022-05-03",2262.57
8295,2021-10-21,"2022-05-04",4679.51
8324,2021-05-08,"2022-05-04",264.99
8653,2021-12-27,"2022-05-04",9491.45
9832,2021-07-04,"2022-05-04",2058.64
10666,2022-01-14,"2022-05-04",652.73
12073,2022-03-04,"2022-05-04",4957.69
12104,2022-02-04,"2022-05-04",1509.02
7684,2020-10-12,"2022-05-05",12553.46
8156,2020-09-30,"2022-05-05",12427.84
8648,2021-07-15,"2022-05-05",2015.7
8688,2021-12-11,"2022-05-05",7465.17
8702,2021-04-20,"2022-05-05",1978
8742,2021-07-08,"2022-05-05",145.29
9660,2021-10-31,"2022-05-05",872.41
9996,2021-09-13,"2022-05-05",3265.48
10811,2022-03-30,"2022-05-05",583.34
11508,2022-02-23,"2022-05-05",2310.15
11551,2022-04-01,"2022-05-05",8952.99
8087,2020-02-27,"2022-05-06",4959.34
10100,2021-12-08,"2022-05-06",14904.03
10486,2022-03-22,"2022-05-06",431.06
10597,2022-01-09,"2022-05-06",1905.49
10713,2022-04-17,"2022-05-06",0
10732,2022-03-22,"2022-05-06",2963.27
11428,2022-05-03,"2022-05-06",2402.46
12091,2022-02-12,"2022-05-06",2448.5
12210,2022-03-06,"2022-05-06",146.69
8526,2021-10-14,"2022-05-07",4414.74
8601,2021-11-25,"2022-05-07",1235.66
8617,2021-04-30,"2022-05-07",1048.32
9603,2021-05-18,"2022-05-07",288.7
9737,2021-12-19,"2022-05-07",387.9
9807,2021-04-27,"2022-05-07",1365.01
10209,2022-03-10,"2022-05-07",199.57
10602,2022-03-15,"2022-05-07",7822.13
12044,2022-02-07,"2022-05-07",6463.16
9091,2021-03-07,"2022-05-08",345.97
9580,2021-07-11,"2022-05-08",12114.17
9873,2021-04-18,"2022-05-08",10813.23
10214,2022-03-28,"2022-05-08",769.94
10221,2022-04-06,"2022-05-08",1631.54
10622,2022-04-13,"2022-05-08",13211.68
10901,2022-03-11,"2022-05-08",37126.5
11283,2022-02-01,"2022-05-08",1905.69
11326,2022-03-03,"2022-05-08",2821.8
11922,2022-03-01,"2022-05-08",19070.06
8363,2021-06-05,"2022-05-09",33936.6
8461,2021-11-21,"2022-05-09",739.31
8694,2021-09-18,"2022-05-09",20710.75
9182,2021-05-15,"2022-05-09",16316.14
9355,2021-05-31,"2022-05-09",10.64
11534,2022-02-10,"2022-05-09",2477.72
8913,2021-10-31,"2022-05-10",17747.59
9092,2021-09-02,"2022-05-10",9197.24
9414,2021-11-15,"2022-05-10",1733.38
9543,2021-02-23,"2022-05-10",1744.67
9600,2021-02-24,"2022-05-10",1013.83
9632,2021-09-19,"2022-05-10",0
10086,2021-11-03,"2022-05-10",41.53
7617,2020-11-04,"2022-05-11",-369.88
8850,2021-10-26,"2022-05-11",11497.57
8876,2021-11-04,"2022-05-11",3995.3
9920,2021-04-19,"2022-05-11",3571.53
10294,2022-02-24,"2022-05-11",19794.42
11297,2022-01-31,"2022-05-11",161.16
11555,2022-02-02,"2022-05-11",2406.47
11623,2022-02-17,"2022-05-11",994.86
11995,2022-03-06,"2022-05-11",721.69
12174,2022-04-06,"2022-05-11",16264.61
7907,2020-10-31,"2022-05-12",49042.93
8347,2021-12-26,"2022-05-12",1431.73
8496,2021-08-31,"2022-05-12",4372.03
8529,2021-03-05,"2022-05-12",2709.4
9112,2021-09-14,"2022-05-12",2440.58
9635,2021-03-11,"2022-05-12",577.65
10871,2022-01-22,"2022-05-12",1226.89
11269,2022-01-14,"2022-05-12",0
8319,2021-09-10,"2022-05-13",3093.23
8428,2021-05-27,"2022-05-13",850
8711,2021-06-17,"2022-05-13",11512.52
8869,2021-12-23,"2022-05-13",1861.97
9492,2021-10-02,"2022-05-13",138467.81
9691,2021-12-01,"2022-05-13",76.91
9865,2021-08-20,"2022-05-13",3516.9
9877,2021-01-28,"2022-05-13",662.47
10006,2021-11-17,"2022-05-13",449.49
10544,2022-01-02,"2022-05-13",858.17
10818,2022-03-09,"2022-05-13",552.94
11047,2022-03-31,"2022-05-13",33652.95
11130,2022-03-08,"2022-05-13",6299.24
11254,2022-01-28,"2022-05-13",13149.66
11813,2022-01-10,"2022-05-13",6502.15
11922,2022-03-01,"2022-05-13",35196.95
8821,2021-12-08,"2022-05-14",1372.78
8851,2021-08-29,"2022-05-14",339.6
10694,2022-01-19,"2022-05-14",74.24
10762,2022-01-31,"2022-05-14",45146.69
10797,2022-02-27,"2022-05-14",21601.66
11227,2022-01-19,"2022-05-14",27886.88
11274,2022-02-06,"2022-05-14",14159.71
11484,2022-03-20,"2022-05-14",4610.1
11604,2022-01-05,"2022-05-14",3694.26
9386,2021-06-06,"2022-05-15",14141.84
9883,2021-12-29,"2022-05-15",4988.94
10951,2022-01-17,"2022-05-15",11445.04
11087,2022-03-13,"2022-05-15",80989.48
11237,2022-04-24,"2022-05-15",752.52
11636,2022-04-09,"2022-05-15",3114.9
6711,2020-11-07,"2022-05-16",611.97
10028,2021-12-31,"2022-05-16",2631.77
10780,2022-01-17,"2022-05-16",413.36
11189,2022-02-28,"2022-05-16",71506.39
11235,2022-03-24,"2022-05-16",2688.22
11573,2022-03-14,"2022-05-16",10.02
11707,2022-01-30,"2022-05-16",798.28
11910,2022-03-06,"2022-05-16",7957.33
8432,2021-07-19,"2022-05-17",14463.89
10210,2022-04-04,"2022-05-17",29.14
10276,2022-01-19,"2022-05-17",1334.16
10294,2022-02-24,"2022-05-17",10144.67
11003,2022-03-15,"2022-05-17",8069.17
11561,2022-03-24,"2022-05-17",9905.46
11929,2022-04-13,"2022-05-17",4432.17
12104,2022-02-04,"2022-05-17",2020.29
8359,2021-11-20,"2022-05-18",557.42
8371,2021-06-03,"2022-05-18",10.11
8490,2021-04-01,"2022-05-18",12256.7
9135,2021-11-12,"2022-05-18",0
9141,2021-05-22,"2022-05-18",1712.43
10176,2022-02-11,"2022-05-18",100.41
10214,2022-03-28,"2022-05-18",1103.1
10275,2022-04-07,"2022-05-18",1094.81
10321,2022-04-15,"2022-05-18",526.49
10389,2022-03-15,"2022-05-18",23548.63
10426,2022-03-07,"2022-05-18",137850.26
10630,2022-03-13,"2022-05-18",1218.75
11610,2022-03-30,"2022-05-18",31658.98
11878,2022-03-20,"2022-05-18",1270.87
12171,2022-04-19,"2022-05-18",7282.48
9168,2021-09-17,"2022-05-19",4.94
10076,2021-10-17,"2022-05-19",526.08
10574,2022-01-18,"2022-05-19",555.75
11059,2022-02-27,"2022-05-19",2573.34
11237,2022-04-24,"2022-05-19",3760.82
9025,2021-03-19,"2022-05-20",396.53
10944,2022-02-11,"2022-05-20",65575.15
11637,2022-04-28,"2022-05-20",565.17
11753,2022-04-18,"2022-05-20",1126.42
11856,2022-03-06,"2022-05-20",14108.56
12127,2022-01-20,"2022-05-20",4695.59
12180,2022-03-22,"2022-05-20",4577.95
12180,2022-03-22,"2022-05-20",1379.51
6454,2020-04-20,"2022-05-21",1045.19
8371,2021-06-03,"2022-05-21",5.25
8862,2021-10-10,"2022-05-21",16588.05
9497,2021-11-15,"2022-05-21",532.57
9698,2021-09-04,"2022-05-21",638.12
10183,2022-01-23,"2022-05-21",0
10383,2022-03-06,"2022-05-21",1573.79
10835,2022-02-17,"2022-05-21",267.45
11003,2022-03-15,"2022-05-21",24758.29
11534,2022-02-10,"2022-05-21",1887.02
11902,2022-02-06,"2022-05-21",3112.02
8056,2020-10-02,"2022-05-22",217.8
8613,2021-10-19,"2022-05-22",3165.02
8848,2021-02-20,"2022-05-22",3144.64
9725,2021-04-06,"2022-05-22",6828.69
9846,2021-12-20,"2022-05-22",13471.87
10950,2022-04-17,"2022-05-22",6732.71
11713,2022-01-10,"2022-05-22",60076.47
12039,2022-02-24,"2022-05-22",139.93
12103,2022-04-19,"2022-05-22",5474.24
12248,2022-03-25,"2022-05-22",36618.42
7236,2020-02-19,"2022-05-23",515.49
7907,2020-10-31,"2022-05-23",500.96
10280,2022-03-01,"2022-05-23",184.84
10863,2022-03-26,"2022-05-23",404.46
11565,2022-01-21,"2022-05-23",21365.54
12045,2022-04-04,"2022-05-23",32373.43
12129,2022-03-26,"2022-05-23",4372.67
8645,2021-12-03,"2022-05-24",-818.51
9161,2021-06-19,"2022-05-24",18950.01
9206,2021-07-10,"2022-05-24",517.79
9543,2021-02-23,"2022-05-24",966.69
9720,2021-12-11,"2022-05-24",3189.37
9886,2021-12-13,"2022-05-24",6186.79
10330,2022-03-27,"2022-05-24",1809.22
10493,2022-04-07,"2022-05-24",64091.11
10590,2022-01-06,"2022-05-24",2531.36
10679,2022-02-21,"2022-05-24",-413.93
10862,2022-03-18,"2022-05-24",1091.76
10997,2022-01-23,"2022-05-24",623.68
11696,2022-02-01,"2022-05-24",3270.77
8819,2021-08-31,"2022-05-25",2839.73
9139,2021-08-07,"2022-05-25",6315.83
9297,2021-07-17,"2022-05-25",567.88
9906,2021-12-06,"2022-05-25",26682.61
10082,2021-10-29,"2022-05-25",626.16
10142,2021-12-22,"2022-05-25",1950.35
10218,2022-04-02,"2022-05-25",195.82
10961,2022-02-25,"2022-05-25",764.82
11136,2022-02-06,"2022-05-25",2520.95
11619,2022-01-23,"2022-05-25",829.1
8363,2021-06-05,"2022-05-26",6070.55
9144,2021-12-04,"2022-05-26",262.2
9496,2021-12-25,"2022-05-26",10.39
9571,2021-12-05,"2022-05-26",10927.31
9622,2021-11-04,"2022-05-26",4808.32
9857,2021-10-22,"2022-05-26",1562.98
10162,2022-02-14,"2022-05-26",3807.77
10609,2022-01-25,"2022-05-26",456.21
10806,2022-03-19,"2022-05-26",8689.44
11130,2022-03-08,"2022-05-26",6147.92
12204,2022-01-10,"2022-05-26",606.55
7986,2020-06-11,"2022-05-27",1095.28
8380,2021-11-13,"2022-05-27",170.24
9955,2021-08-25,"2022-05-27",486.9
10110,2021-04-25,"2022-05-27",174.2
10715,2022-03-13,"2022-05-27",248.63
11025,2022-04-05,"2022-05-27",63129.17
11391,2022-04-15,"2022-05-27",2757.46
11428,2022-05-03,"2022-05-27",2071.49
11789,2022-04-09,"2022-05-27",5564.07
11883,2022-02-13,"2022-05-27",10322.13
8848,2021-02-20,"2022-05-28",1690.15
9645,2021-12-11,"2022-05-28",10979.81
9738,2021-05-07,"2022-05-28",2088.27
10094,2021-07-24,"2022-05-28",3507
11003,2022-03-15,"2022-05-28",10852.96
11118,2022-03-06,"2022-05-28",4005.82
11404,2022-04-03,"2022-05-28",29768.07
11720,2022-03-31,"2022-05-28",827.05
12078,2022-03-11,"2022-05-28",5090.72
7788,2020-11-29,"2022-05-29",6922.9
8330,2021-04-07,"2022-05-29",902.13
8580,2021-03-06,"2022-05-29",604.55
8797,2021-12-20,"2022-05-29",339.48
9805,2021-04-07,"2022-05-29",2749.68
9968,2021-07-17,"2022-05-29",148.01
10110,2021-04-25,"2022-05-29",1454.56
10799,2022-03-20,"2022-05-29",257.38
11332,2022-05-06,"2022-05-29",524.45
11334,2022-02-23,"2022-05-29",413.89
11426,2022-01-20,"2022-05-29",86542.91
8625,2021-09-22,"2022-05-30",1899.45
8801,2021-04-03,"2022-05-30",137.29
9166,2021-11-21,"2022-05-30",13566.9
9218,2021-12-07,"2022-05-30",261.45
10110,2021-04-25,"2022-05-30",243.23
10155,2022-02-24,"2022-05-30",31187.23
10723,2022-05-13,"2022-05-30",1431.43
11841,2022-05-20,"2022-05-30",3091.32
12152,2022-04-22,"2022-05-30",14726.95
8903,2021-12-29,"2022-05-31",24813.1
8921,2021-12-09,"2022-05-31",831.29
9391,2021-05-20,"2022-05-31",695.87
10167,2022-02-21,"2022-05-31",60.92
10178,2022-05-17,"2022-05-31",558.34
10405,2022-04-16,"2022-05-31",1138.67
11396,2022-04-05,"2022-05-31",121.17
9540,2021-09-20,"2022-06-01",41.81
9551,2021-04-20,"2022-06-01",2234.12
10054,2021-10-03,"2022-06-01",342.5
10139,2021-12-23,"2022-06-01",1394.04
10565,2022-01-18,"2022-06-01",1195.05
11095,2022-04-06,"2022-06-01",20.11
11503,2022-03-19,"2022-06-01",4405.5
11690,2022-04-30,"2022-06-01",540.64
11929,2022-04-13,"2022-06-01",338.21
8349,2021-10-20,"2022-06-02",727.92
8373,2021-08-24,"2022-06-02",5201.76
8399,2021-11-10,"2022-06-02",641.27
9074,2021-08-06,"2022-06-02",10510.22
9887,2021-09-25,"2022-06-02",24911.47
10209,2022-03-10,"2022-06-02",1494.63
10494,2022-03-20,"2022-06-02",28079.09
10911,2022-03-17,"2022-06-02",3258.23
11215,2022-04-15,"2022-06-02",2220.38
11536,2022-01-11,"2022-06-02",0
11798,2022-02-24,"2022-06-02",9089.51
11946,2022-01-20,"2022-06-02",243.87
12047,2022-02-08,"2022-06-02",43223.44
9216,2021-08-10,"2022-06-03",9405.63
9352,2021-06-28,"2022-06-03",305.45
9608,2021-03-22,"2022-06-03",2712.44
10715,2022-03-13,"2022-06-03",143.47
10954,2022-02-18,"2022-06-03",2637.14
11464,2022-05-02,"2022-06-03",1079.79
11770,2022-01-26,"2022-06-03",2409.96
12053,2022-02-22,"2022-06-03",8207.98
8821,2021-12-08,"2022-06-04",1305.85
9033,2021-07-21,"2022-06-04",259.96
9790,2021-12-16,"2022-06-04",0
9886,2021-12-13,"2022-06-04",2656.41
10171,2022-03-26,"2022-06-04",6492.96
10224,2022-04-09,"2022-06-04",1358.71
10809,2022-05-19,"2022-06-04",857.02
10988,2022-04-28,"2022-06-04",570.35
10993,2022-01-19,"2022-06-04",606.84
11141,2022-03-27,"2022-06-04",2044.48
11180,2022-04-11,"2022-06-04",1192.2
7787,2020-07-23,"2022-06-05",1211.35
8505,2021-10-01,"2022-06-05",2622.35
9181,2021-11-28,"2022-06-05",16345.19
9256,2021-08-09,"2022-06-05",1172.63
9439,2021-10-12,"2022-06-05",5020.54
9439,2021-10-12,"2022-06-05",922.61
9927,2021-05-18,"2022-06-05",1431.91
10021,2021-09-05,"2022-06-05",725.04
10405,2022-04-16,"2022-06-05",18606.3
10494,2022-03-20,"2022-06-05",14334.44
11190,2022-04-22,"2022-06-05",4746.96
12112,2022-03-23,"2022-06-05",178.92
8380,2021-11-13,"2022-06-06",1320.14
9473,2021-12-30,"2022-06-06",590.32
9645,2021-12-11,"2022-06-06",4226.48
10836,2022-04-17,"2022-06-06",6.43
10993,2022-01-19,"2022-06-06",936.62
11769,2022-02-20,"2022-06-06",3042.31
8461,2021-11-21,"2022-06-07",210.59
8800,2021-03-09,"2022-06-07",1573.11
9480,2021-07-30,"2022-06-07",19273.43
